"","species","year","spfact","mean","sd","lci95","med","uci95","lci","lqrt","uqrt","uci","year_i","firstyear","lastyear","sci_name","sort","Breeding.Biome","Winter.Biome","Family","bird.group","Migrate","AI","native","popest","popestlci","popestuci","year_est1","year_est2","Pop.source","Tr_source","popse","spfactor","g1","g2","famfact","famfactn","birdgroupfact","birdgroupfactn","migratefact","migratefactn","aifact","aifactn","nativefact","nativefactn","rescindex","rescindex.raw","spsort"
"24009","White-winged Scoter",1978,501,450850.024183914,141732.798770603,207316.211899438,0.439613520692676,766140.742635733,0.207316211899438,0.352744699102334,0.536219856282897,0.766140742635733,9,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.459286747236625,0.420752883314225,"White-winged Scoter"
"24010","White-winged Scoter",1979,501,446583.012066154,140921.833905633,207014.866153708,0.433428982148058,762264.288086342,0.207014866153708,0.348843217600894,0.531046358372483,0.762264288086342,10,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.457702900682253,0.409932757071187,"White-winged Scoter"
"24011","White-winged Scoter",1980,501,442235.60928612,140133.894344355,203415.858773073,0.430651847345218,756461.374325449,0.203415858773073,0.345802248349343,0.527514756210202,0.756461374325449,11,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.455164627888828,0.399505499900417,"White-winged Scoter"
"24012","White-winged Scoter",1981,501,439013.033731658,141296.882206075,199010.046211071,0.426490143519417,755269.767413765,0.199010046211071,0.339621221773956,0.522394789689459,0.755269767413765,12,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.452760784295094,0.377966060541299,"White-winged Scoter"
"24013","White-winged Scoter",1982,501,435981.517341148,141832.2781875,200116.669388948,0.422324104558243,756841.834771548,0.200116669388948,0.338354112617072,0.519063352322202,0.756841834771548,13,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.450866688843652,0.375318520774936,"White-winged Scoter"
"24014","White-winged Scoter",1983,501,432667.856651663,142049.855473255,193677.295649445,0.419080269205792,750143.399547726,0.193677295649445,0.333149882446203,0.515407425996265,0.750143399547726,14,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.44889106521353,0.385659026480381,"White-winged Scoter"
"24015","White-winged Scoter",1984,501,430530.044973966,143744.499451777,192974.937011081,0.416954217971204,762746.734554776,0.192974937011081,0.329115934947977,0.512672768960594,0.762746734554776,15,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.447867517464683,0.380702515188547,"White-winged Scoter"
"24016","White-winged Scoter",1985,501,428911.555511794,146086.649520785,189644.257284242,0.412435902136972,761254.853243666,0.189644257284242,0.327195530738907,0.512955226218701,0.761254853243666,16,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.446343127172275,0.389020480553264,"White-winged Scoter"
"24017","White-winged Scoter",1986,501,429499.329587983,151416.834320575,187407.82758755,0.410197480757871,785283.933284685,0.18740782758755,0.323003206523571,0.518232838142048,0.785283933284685,17,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.444128726618377,0.376319514871253,"White-winged Scoter"
"24018","White-winged Scoter",1987,501,429057.478677391,154343.513618937,183240.507361811,0.409902746369418,786597.763680449,0.183240507361811,0.321103429635202,0.51550014538179,0.786597763680449,18,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.442301247255348,0.37453732550335,"White-winged Scoter"
"24019","White-winged Scoter",1988,501,428509.138514568,156909.624966029,182144.161271983,0.409347960265418,790617.1289958,0.182144161271983,0.317445498939906,0.516981133119963,0.7906171289958,19,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.439918638774285,0.364644638666274,"White-winged Scoter"
"24020","White-winged Scoter",1989,501,428633.08973103,157148.386108756,180351.624461708,0.410500595064881,790153.932763584,0.180351624461708,0.315493161002564,0.517368716874462,0.790153932763584,20,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.437873000709529,0.385545881944676,"White-winged Scoter"
"24021","White-winged Scoter",1990,501,428579.509536482,161101.046512239,178947.793880642,0.4044571024607,801813.009125984,0.178947793880642,0.315689498482773,0.517676948518084,0.801813009125984,21,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.436382785562153,0.382714455092756,"White-winged Scoter"
"24022","White-winged Scoter",1991,501,429865.668116608,163546.415632018,176554.781647174,0.406509333605236,800157.049612007,0.176554781647174,0.315857017414698,0.521894385576579,0.800157049612007,22,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.434580468047906,0.366528073964138,"White-winged Scoter"
"24023","White-winged Scoter",1992,501,428824.601452203,163092.679899692,176820.805360173,0.406866367951834,802211.297298341,0.176820805360173,0.312502186067712,0.518377198706754,0.802211297298341,23,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.433874420732474,0.375290180450717,"White-winged Scoter"
"24024","White-winged Scoter",1993,501,429320.912263923,164903.00872017,177963.307310189,0.40640468831017,818276.125375994,0.17796330731019,0.31295435181767,0.519178518362133,0.818276125375994,24,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.432296152539701,0.366287290188312,"White-winged Scoter"
"24025","White-winged Scoter",1994,501,432258.900680595,167721.882989415,174075.263106659,0.409579100774885,819948.450265856,0.174075263106659,0.3134009859761,0.52594589360355,0.819948450265856,25,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.431180109691658,0.37395083427523,"White-winged Scoter"
"24026","White-winged Scoter",1995,501,433166.991735288,168346.697860845,176064.647156963,0.408418319047847,822383.913969475,0.176064647156963,0.313227547368233,0.529530487086052,0.822383913969475,26,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.43034536003152,0.342062235668318,"White-winged Scoter"
"24027","White-winged Scoter",1996,501,431634.8738706,169962.957602832,172584.634176852,0.405490899507876,836542.435675036,0.172584634176852,0.311413020223531,0.524866824572052,0.836542435675036,27,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.429592760883744,0.37265259215615,"White-winged Scoter"
"24028","White-winged Scoter",1997,501,431968.680641364,170876.246105915,173966.102607583,0.406505882205181,840010.340155799,0.173966102607583,0.311554607530993,0.524191354179745,0.840010340155799,28,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.428599750425988,0.369298926259392,"White-winged Scoter"
"24029","White-winged Scoter",1998,501,431137.19925874,171499.715552705,171672.199343136,0.406636485309178,841541.930574261,0.171672199343136,0.309557414243405,0.523123914216782,0.841541930574262,29,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.4270112450813,0.367731992843269,"White-winged Scoter"
"24030","White-winged Scoter",1999,501,429616.852687969,171665.717250284,170631.671231402,0.405416616328057,837543.250642016,0.170631671231402,0.308377140369943,0.523632385570518,0.837543250642016,30,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.425530007653712,0.376296366744378,"White-winged Scoter"
"24031","White-winged Scoter",2000,501,428982.633631407,172078.245579337,171909.091263253,0.404346075362061,835696.848125169,0.171909091263253,0.306889277712375,0.522400711280747,0.835696848125169,31,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.42416224981058,0.360953053373458,"White-winged Scoter"
"24032","White-winged Scoter",2001,501,428444.142364663,172740.64878643,168436.769962474,0.403489333139444,844675.916461139,0.168436769962474,0.30582243497164,0.522008043053992,0.844675916461139,32,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.422882171576851,0.373090675834334,"White-winged Scoter"
"24033","White-winged Scoter",2002,501,428044.453444953,173541.952284833,169258.308543445,0.400588978454047,837559.029515461,0.169258308543445,0.303129312791424,0.526777003395496,0.837559029515461,33,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.422311603804706,0.351754377659531,"White-winged Scoter"
"24034","White-winged Scoter",2003,501,426186.555268264,173068.001755601,170530.118979885,0.399003851531982,837315.743957373,0.170530118979885,0.303301080217833,0.521092148102572,0.837315743957373,34,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.421876042775543,0.347549206864227,"White-winged Scoter"
"24035","White-winged Scoter",2004,501,420296.647469036,145708.25628468,184515.935402591,0.402945984541559,758705.060630308,0.184515935402591,0.320392505849979,0.50069078764658,0.758705060630308,35,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.421693627652039,0.3722155901258,"White-winged Scoter"
"24036","White-winged Scoter",2005,501,418034.862849613,144510.032095225,190182.870663486,0.400987263483053,759899.827925369,0.190182870663486,0.317540676394022,0.497248682705971,0.759899827925369,36,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.422046113117706,0.365705558354534,"White-winged Scoter"
"24037","White-winged Scoter",2006,501,419379.308840488,145104.841116174,187964.16787567,0.399264135217864,752360.488281114,0.18796416787567,0.319833985303753,0.502334100505161,0.752360488281114,37,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.421595782684764,0.364792829934599,"White-winged Scoter"
"24038","White-winged Scoter",2007,501,429201.695145689,178751.820102394,165616.122621544,0.40020541585672,858492.824967432,0.165616122621544,0.303620167092511,0.52548589082212,0.858492824967432,38,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.420751255769814,0.369805589071869,"White-winged Scoter"
"24039","White-winged Scoter",2008,501,429135.256399605,180823.310239721,166502.196193337,0.398442856679352,866677.128469101,0.166502196193337,0.303479994064805,0.519185436733981,0.866677128469101,39,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.420333295930157,0.375949361242748,"White-winged Scoter"
"24040","White-winged Scoter",2009,501,429247.301055607,178716.738467759,165067.074140922,0.401223570836746,845812.602817967,0.165067074140922,0.300948161552081,0.52637979657104,0.845812602817967,40,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.420460997402183,0.376667602140608,"White-winged Scoter"
"24041","White-winged Scoter",2010,501,430358.231030972,180790.52787255,164729.507325812,0.400702893998384,864600.772616154,0.164729507325812,0.301147823414357,0.52652528216183,0.864600772616154,41,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.419804471792583,0.365747095213943,"White-winged Scoter"
"24042","White-winged Scoter",2011,501,430987.571796294,185619.697886114,161169.561322336,0.399464018185553,884467.892902622,0.161169561322336,0.300054874347542,0.527170537225367,0.884467892902622,42,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.419633230757417,0.372124944752248,"White-winged Scoter"
"24043","White-winged Scoter",2012,501,432709.598969994,186944.215546291,159057.855092948,0.401451611987477,885067.527335149,0.159057855092948,0.2995085383741,0.530731708525819,0.885067527335149,43,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.419380936463704,0.378875111334618,"White-winged Scoter"
